generation_id,fitness,blocks_used,chromosome
514,329,30,"{6,6, 7,7, 2,2,30}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,0,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,0)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,18,0)([25]6,12,0)([26]11,19,3)([27]2,4,2)([28]19,20,1)([29]23,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]30,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]34,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
514,327,27,"{6,6, 7,7, 2,2,27}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,0)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,18,0)([25]6,12,0)([26]11,19,1)([27]2,4,2)([28]19,20,1)([29]23,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]22,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]38,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
514,366,31,"{6,6, 7,7, 2,2,31}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,3)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,18,0)([25]6,12,0)([26]11,19,3)([27]2,4,2)([28]19,20,1)([29]23,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]22,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]34,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
514,353,33,"{6,6, 7,7, 2,2,33}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,0)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,18,0)([25]6,12,0)([26]11,19,3)([27]2,4,2)([28]24,20,1)([29]13,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]22,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]34,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
514,365,31,"{6,6, 7,7, 2,2,31}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,0)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,18,0)([25]6,12,0)([26]11,19,3)([27]2,4,2)([28]19,20,1)([29]23,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]22,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]34,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
514,365,31,"{6,6, 7,7, 2,2,31}([6]3,0,2)([7]4,5,2)([8]1,5,1)([9]4,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]0,11,0)([14]12,2,3)([15]9,8,0)([16]5,7,3)([17]10,8,3)([18]10,10,1)([19]9,1,1)([20]0,3,1)([21]13,7,2)([22]0,5,1)([23]12,8,2)([24]0,2,0)([25]6,12,0)([26]11,19,3)([27]2,4,2)([28]19,20,1)([29]1,1,3)([30]14,13,2)([31]23,3,2)([32]19,20,3)([33]13,21,3)([34]31,30,1)([35]32,25,1)([36]28,0,3)([37]22,28,0)([38]4,26,2)([39]26,23,1)([40]26,31,0)([41]0,33,1)([42]39,5,3)([43]39,36,3)([44]4,38,3)([45]34,35,1)([46]36,33,2)([47]40,37,3)([48]40,41,3)([49]38,43,1)([50]37,46,2)([51]2,5,1)([52]36,40,0)([53]3,37,1)([54]41,3,3)(28,45,49,47,17,51)"
515,363,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,2)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]3,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,1)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,15,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]26,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,3)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
515,363,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,1)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]5,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,1)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,15,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]26,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,0)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
515,366,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,1)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]3,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,1)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,15,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]26,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,0)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
515,367,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,1)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]3,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,1)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,12,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]26,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,0)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
515,336,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,1)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]3,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,1)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,15,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]5,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,0)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
515,366,35,"{6,6, 7,7, 2,2,35}([6]3,2,0)([7]1,5,1)([8]2,1,1)([9]1,0,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]8,0,3)([15]4,9,1)([16]3,3,1)([17]10,7,3)([18]12,11,2)([19]1,4,0)([20]6,0,1)([21]4,8,1)([22]12,12,2)([23]1,5,1)([24]4,15,1)([25]11,15,1)([26]11,15,3)([27]26,18,1)([28]24,20,1)([29]21,22,3)([30]14,13,2)([31]16,18,2)([32]24,20,3)([33]17,19,3)([34]31,30,1)([35]30,30,3)([36]28,0,3)([37]22,27,0)([38]4,3,2)([39]26,23,1)([40]26,25,2)([41]30,40,3)([42]34,33,1)([43]39,36,3)([44]5,36,1)([45]34,32,1)([46]37,36,0)([47]40,37,3)([48]43,40,0)([49]38,43,1)([50]3,36,2)([51]2,5,1)([52]37,2,3)([53]0,36,0)([54]34,44,1)(28,45,49,47,17,51)"
516,367,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,3)([18]10,9,2)([19]2,0,2)([20]3,0,1)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,12,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]1,22,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]38,46,2)([53]5,35,0)([54]5,38,0)(28,45,49,50,17,51)"
516,363,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,2)([18]9,9,2)([19]2,0,2)([20]3,0,1)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,12,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]1,22,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]35,46,2)([53]5,35,0)([54]5,38,0)(28,45,49,50,17,51)"
516,368,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,3)([18]9,9,2)([19]2,0,2)([20]3,0,1)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,7,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]1,17,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]35,46,2)([53]5,35,0)([54]5,41,0)(28,45,49,50,17,51)"
516,341,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,3)([18]9,9,2)([19]2,0,2)([20]3,0,2)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,12,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,15,2)([31]3,13,2)([32]24,20,3)([33]1,22,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]35,46,2)([53]5,35,0)([54]5,38,0)(28,45,49,50,17,51)"
516,367,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,3)([18]9,9,2)([19]2,0,2)([20]3,0,1)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,12,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]1,22,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]35,46,2)([53]5,35,0)([54]5,38,0)(28,45,49,50,17,51)"
516,351,33,"{6,6, 7,7, 2,2,33}([6]5,3,0)([7]1,5,1)([8]0,3,2)([9]1,5,0)([10]1,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]10,0,3)([15]4,1,1)([16]0,3,2)([17]10,7,3)([18]9,9,2)([19]2,0,2)([20]3,0,1)([21]5,5,0)([22]12,5,0)([23]1,5,1)([24]4,9,1)([25]15,12,1)([26]11,15,3)([27]18,1,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]1,22,2)([34]31,30,1)([35]29,21,2)([36]28,0,3)([37]22,5,1)([38]4,3,2)([39]26,29,1)([40]26,25,2)([41]0,1,2)([42]34,28,3)([43]39,36,3)([44]37,39,3)([45]34,32,1)([46]38,33,1)([47]40,37,3)([48]43,39,3)([49]38,43,1)([50]47,47,1)([51]2,5,1)([52]35,46,2)([53]5,35,0)([54]5,38,0)(28,45,49,50,17,51)"
517,370,36,"{6,6, 7,7, 2,2,36}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,0,3)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,7,0)([23]7,9,0)([24]1,15,1)([25]16,7,1)([26]11,15,3)([27]13,19,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,1)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,3)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,1)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]2,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,45,49,50,17,51)"
517,364,36,"{6,6, 7,7, 2,2,36}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,0,0)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,18,0)([23]7,9,0)([24]1,15,1)([25]4,7,1)([26]11,15,3)([27]13,19,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,1)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,2)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,1)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]2,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,45,49,50,17,51)"
517,339,31,"{6,6, 7,7, 2,2,31}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,0,3)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,18,0)([23]7,9,0)([24]1,15,1)([25]4,7,1)([26]11,15,3)([27]13,19,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,1)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,2)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,1)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]2,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,18,49,50,17,51)"
517,361,36,"{6,6, 7,7, 2,2,36}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,7,3)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,18,0)([23]7,9,0)([24]1,15,1)([25]4,7,1)([26]11,15,3)([27]13,19,1)([28]23,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,1)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,2)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,1)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]2,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,45,49,50,17,51)"
517,368,36,"{6,6, 7,7, 2,2,36}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,0,3)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,18,0)([23]7,9,0)([24]1,15,1)([25]4,7,1)([26]11,15,3)([27]13,19,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,1)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,2)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,1)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]2,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,45,49,50,17,51)"
517,313,36,"{6,6, 7,7, 2,2,36}([6]2,4,3)([7]1,5,1)([8]4,4,0)([9]0,1,1)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,0,3)([15]8,1,1)([16]10,5,0)([17]10,7,3)([18]2,8,0)([19]12,7,0)([20]3,0,1)([21]2,9,1)([22]12,18,0)([23]7,9,0)([24]1,15,1)([25]4,7,1)([26]11,15,3)([27]13,19,1)([28]15,20,1)([29]23,21,0)([30]14,13,2)([31]3,13,2)([32]24,20,3)([33]15,14,3)([34]31,30,0)([35]0,22,2)([36]28,0,3)([37]22,30,0)([38]4,26,2)([39]26,29,1)([40]26,25,2)([41]39,34,3)([42]33,36,1)([43]39,36,3)([44]2,1,1)([45]34,32,3)([46]37,30,1)([47]40,37,3)([48]1,3,2)([49]38,43,1)([50]47,35,0)([51]5,5,1)([52]3,4,3)([53]4,2,2)([54]0,41,3)(28,45,49,50,17,51)"
518,371,34,"{6,6, 7,7, 2,2,34}([6]4,3,0)([7]1,5,1)([8]2,5,2)([9]1,3,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,3,3)([15]4,9,1)([16]3,12,2)([17]10,7,3)([18]11,2,2)([19]6,1,1)([20]3,0,1)([21]16,12,1)([22]6,11,3)([23]8,13,3)([24]15,0,2)([25]7,10,1)([26]11,15,3)([27]1,4,3)([28]19,20,1)([29]16,3,0)([30]14,13,2)([31]13,0,2)([32]15,20,3)([33]15,15,3)([34]31,30,1)([35]3,28,3)([36]25,0,2)([37]21,0,0)([38]22,26,2)([39]1,29,1)([40]26,25,3)([41]4,36,3)([42]27,36,3)([43]39,36,3)([44]1,27,0)([45]34,32,1)([46]2,5,2)([47]40,37,3)([48]0,46,2)([49]38,43,1)([50]41,4,0)([51]2,5,1)([52]1,38,3)([53]42,47,2)([54]45,3,0)(28,54,49,47,17,51)"
518,339,35,"{6,6, 7,7, 2,2,35}([6]4,3,0)([7]1,5,1)([8]2,5,2)([9]3,3,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,3,3)([15]4,9,1)([16]3,12,2)([17]10,7,3)([18]11,2,2)([19]6,1,1)([20]3,0,1)([21]16,12,1)([22]6,11,3)([23]8,13,3)([24]15,0,2)([25]7,10,1)([26]7,15,3)([27]1,4,3)([28]19,20,1)([29]16,3,0)([30]14,13,2)([31]13,0,2)([32]15,20,3)([33]15,15,3)([34]31,30,1)([35]3,28,3)([36]33,0,2)([37]21,0,0)([38]22,26,2)([39]1,29,1)([40]26,25,3)([41]4,36,3)([42]27,36,3)([43]39,36,3)([44]1,27,0)([45]34,32,1)([46]2,5,2)([47]40,37,3)([48]0,46,2)([49]38,43,1)([50]41,4,0)([51]2,5,1)([52]1,38,3)([53]42,47,2)([54]45,3,0)(28,54,49,47,17,51)"
518,370,35,"{6,6, 7,7, 2,2,35}([6]4,3,0)([7]1,5,1)([8]2,5,2)([9]1,3,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,3,3)([15]6,9,1)([16]3,12,2)([17]10,7,3)([18]11,2,2)([19]6,1,1)([20]3,0,1)([21]16,12,1)([22]6,11,3)([23]8,13,3)([24]15,0,2)([25]7,10,1)([26]11,15,3)([27]1,4,3)([28]19,20,1)([29]16,3,0)([30]14,13,2)([31]13,0,2)([32]15,20,3)([33]15,15,3)([34]31,30,1)([35]3,28,3)([36]33,0,2)([37]21,0,0)([38]22,26,2)([39]1,29,1)([40]26,25,3)([41]4,36,3)([42]27,36,3)([43]39,36,3)([44]1,27,0)([45]34,32,1)([46]2,5,2)([47]40,37,3)([48]0,46,2)([49]38,43,1)([50]41,4,0)([51]2,5,1)([52]1,38,3)([53]42,47,2)([54]45,3,0)(28,54,49,47,17,51)"
518,346,30,"{6,6, 7,7, 2,2,30}([6]4,3,0)([7]1,5,1)([8]2,5,2)([9]1,3,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,3,3)([15]4,9,1)([16]3,12,2)([17]10,7,3)([18]11,2,2)([19]6,1,1)([20]3,0,1)([21]16,12,1)([22]6,11,3)([23]8,13,3)([24]15,0,2)([25]7,10,1)([26]11,15,3)([27]1,4,3)([28]19,20,1)([29]16,3,0)([30]14,13,2)([31]13,0,2)([32]15,20,3)([33]15,15,3)([34]31,30,1)([35]3,28,3)([36]33,0,2)([37]21,0,0)([38]22,26,2)([39]1,29,1)([40]26,25,3)([41]4,36,3)([42]27,36,3)([43]39,36,3)([44]1,27,2)([45]34,32,1)([46]2,5,2)([47]40,37,3)([48]0,46,2)([49]38,43,1)([50]41,4,0)([51]2,5,1)([52]1,38,3)([53]42,47,2)([54]45,3,0)(28,54,49,22,17,51)"
518,366,35,"{6,6, 7,7, 2,2,35}([6]4,3,0)([7]1,5,1)([8]2,5,2)([9]1,3,0)([10]4,2,1)([11]3,2,1)([12]5,0,1)([13]12,11,3)([14]11,3,3)([15]4,9,1)([16]3,12,2)([17]10,7,3)([18]11,2,2)([19]6,1,1)([20]3,0,1)([21]16,12,1)([22]6,11,3)([23]8,13,3)([24]15,0,2)([25]7,10,1)([26]11,15,3)([27]1,4,3)([28]19,20,1)([29]16,3,3)([30]14,13,2)([31]13,0,2)([32]15,20,3)([33]15,15,3)([34]31,30,1)([35]3,28,3)([36]33,0,2)([37]21,0,0)([38]22,26,2)([39]1,29,1)([40]26,25,3)([41]4,36,3)([42]27,36,3)([43]39,36,3)([44]1,27,0)([45]34,32,1)([46]2,5,2)([47]40,37,3)([48]0,46,2)([49]38,43,1)([50]41,4,0)([51]2,5,1)([52]1,38,3)([53]42,47,2)([54]45,3,0)(28,54,49,47,17,51)"
